Created with UCDetector 1.10.0	2014-06-19 08:29:27	http://www.ucdetector.org/	
com.l2fprod.common.propertysheet.PropertySheetTable.commitEditing(PropertySheetTable.java:499)	Change visibility of Method "PropertySheetTable.commitEditing()" to default	PropertySheetTable.commitEditing()	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.propertysheet.PropertySheetTable.cancelEditing(PropertySheetTable.java:509)	Change visibility of Method "PropertySheetTable.cancelEditing()" to default	PropertySheetTable.cancelEditing()	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.propertysheet.PropertySheetTable.getIndent(PropertySheetTable.java:612)	Change visibility of Method "PropertySheetTable.getIndent(PropertySheetTable,Item)" to private	PropertySheetTable.getIndent(PropertySheetTable,Item)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.CellEditorAdapter.<init>(CellEditorAdapter.java:45)	Change visibility of Class "CellEditorAdapter" to default - May cause compile errors!	CellEditorAdapter	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.propertysheet.CellEditorAdapter.editor(CellEditorAdapter.java:49)	Change visibility of Field "CellEditorAdapter.editor" to private	CellEditorAdapter.editor	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.CellEditorAdapter.clickCountToStart(CellEditorAdapter.java:50)	Change visibility of Field "CellEditorAdapter.clickCountToStart" to private	CellEditorAdapter.clickCountToStart	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.CellEditorAdapter.<init>(CellEditorAdapter.java:52)	Change visibility of Member class "CellEditorAdapter.CommitEditing" to private - May cause compile errors!	CellEditorAdapter.CommitEditing	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.CellEditorAdapter.<init>(CellEditorAdapter.java:58)	Change visibility of Member class "CellEditorAdapter.CancelEditing" to private - May cause compile errors!	CellEditorAdapter.CancelEditing	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.CellEditorAdapter.<init>(CellEditorAdapter.java:67)	Change visibility of Member class "CellEditorAdapter.SelectOnFocus" to private - May cause compile errors!	CellEditorAdapter.SelectOnFocus	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.CellEditorAdapter.CellEditorAdapter(CellEditorAdapter.java:88)	Change visibility of Constructor "CellEditorAdapter.CellEditorAdapter(PropertyEditor)" to default	CellEditorAdapter.CellEditorAdapter(PropertyEditor)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.propertysheet.PropertySheetPanel.PropertySheetPanel(PropertySheetPanel.java:82)	Change visibility of Constructor "PropertySheetPanel.PropertySheetPanel(PropertySheetTable)" to private	PropertySheetPanel.PropertySheetPanel(PropertySheetTable)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.PropertySheetPanel.writeToObject(PropertySheetPanel.java:241)	Method "PropertySheetPanel.writeToObject(Object)" has 0 references	PropertySheetPanel.writeToObject(Object)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.propertysheet.PropertySheetPanel.removePropertySheetChangeListener(PropertySheetPanel.java:255)	Method "PropertySheetPanel.removePropertySheetChangeListener(PropertyChangeListener)" has 0 references	PropertySheetPanel.removePropertySheetChangeListener(PropertyChangeListener)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.propertysheet.PropertySheetPanel.<init>(PropertySheetPanel.java:433)	Change visibility of Member class "PropertySheetPanel.SelectionListener" to private - May cause compile errors!	PropertySheetPanel.SelectionListener	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.PropertySheetPanel.<init>(PropertySheetPanel.java:456)	Change visibility of Member class "PropertySheetPanel.ToggleModeAction" to private - May cause compile errors!	PropertySheetPanel.ToggleModeAction	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.PropertySheetPanel.<init>(PropertySheetPanel.java:475)	Change visibility of Member class "PropertySheetPanel.ToggleDescriptionAction" to private - May cause compile errors!	PropertySheetPanel.ToggleDescriptionAction	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.propertysheet.PropertySheetPanel.<init>(PropertySheetPanel.java:490)	Change visibility of Member class "PropertySheetPanel.ToggleSortingAction" to private - May cause compile errors!	PropertySheetPanel.ToggleSortingAction	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JCollapsiblePane.TOGGLE_ACTION(JCollapsiblePane.java:121)	Change visibility of Constant "JCollapsiblePane.TOGGLE_ACTION" to private	JCollapsiblePane.TOGGLE_ACTION	org.ucdetector.analyzeMarkerVisibilityPrivate	rbair (from the JDNC project)
com.l2fprod.common.swing.JCollapsiblePane.COLLAPSE_ICON(JCollapsiblePane.java:127)	Change visibility of Constant "JCollapsiblePane.COLLAPSE_ICON" to private	JCollapsiblePane.COLLAPSE_ICON	org.ucdetector.analyzeMarkerVisibilityPrivate	rbair (from the JDNC project)
com.l2fprod.common.swing.JCollapsiblePane.EXPAND_ICON(JCollapsiblePane.java:133)	Change visibility of Constant "JCollapsiblePane.EXPAND_ICON" to private	JCollapsiblePane.EXPAND_ICON	org.ucdetector.analyzeMarkerVisibilityPrivate	rbair (from the JDNC project)
com.l2fprod.common.swing.JCollapsiblePane.<init>(JCollapsiblePane.java:417)	Change visibility of Interface "JCollapsiblePane.JCollapsiblePaneContainer" to default - May cause compile errors!	JCollapsiblePane.JCollapsiblePaneContainer	org.ucdetector.analyzeMarkerVisibilityDefault	rbair (from the JDNC project)
com.l2fprod.common.swing.JCollapsiblePaneBeanInfo.<init>(JCollapsiblePaneBeanInfo.java:22)	Class "JCollapsiblePaneBeanInfo" has 0 references	JCollapsiblePaneBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JButtonBarBeanInfo.<init>(JButtonBarBeanInfo.java:22)	Class "JButtonBarBeanInfo" has 0 references	JButtonBarBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JFontChooser.JFontChooser(JFontChooser.java:82)	Change visibility of Constructor "JFontChooser.JFontChooser(FontChooserModel)" to private	JFontChooser.JFontChooser(FontChooserModel)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JFontChooser.showFontDialog(JFontChooser.java:179)	Change visibility of Method "JFontChooser.showFontDialog(Component,String)" to private	JFontChooser.showFontDialog(Component,String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JFontChooser.createDialog(JFontChooser.java:188)	Change visibility of Method "JFontChooser.createDialog(Component,String)" to private	JFontChooser.createDialog(Component,String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JFontChooser.selectedFont(JFontChooser.java:64)	Change visibility of Field "JFontChooser.selectedFont" to private	JFontChooser.selectedFont	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JFontChooserBeanInfo.<init>(JFontChooserBeanInfo.java:22)	Class "JFontChooserBeanInfo" has 0 references	JFontChooserBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.ComponentFactory.createComboBox(ComponentFactory.java:29)	Method "ComponentFactory.createComboBox()" has 0 references	ComponentFactory.createComboBox()	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.ComponentFactory.setFactory(ComponentFactory.java:39)	Method "ComponentFactory.Helper.setFactory(ComponentFactory)" has 0 references	ComponentFactory.Helper.setFactory(ComponentFactory)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.ComponentFactory.factory(ComponentFactory.java:33)	Change visibility of Field "ComponentFactory.Helper.factory" to private	ComponentFactory.Helper.factory	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.ComponentFactory.<init>(ComponentFactory.java:44)	Change visibility of Member class "ComponentFactory.DefaultComponentFactory" to private - May cause compile errors!	ComponentFactory.DefaultComponentFactory	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.ObjectTableModel.getObject(ObjectTableModel.java:27)	Method "ObjectTableModel.getObject(int)" has 0 references	ObjectTableModel.getObject(int)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.BannerPanel.<init>(BannerPanel.java:37)	Change visibility of Class "BannerPanel" to default - May cause compile errors!	BannerPanel	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.PercentLayoutAnimator.setTargetPercent(PercentLayoutAnimator.java:45)	Method "PercentLayoutAnimator.setTargetPercent(Component,float)" has 0 references	PercentLayoutAnimator.setTargetPercent(Component,float)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.PercentLayoutAnimator.<init>(PercentLayoutAnimator.java:90)	Change visibility of Member class "PercentLayoutAnimator.PercentTask" to private - May cause compile errors!	PercentLayoutAnimator.PercentTask	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.PercentTask(PercentLayoutAnimator.java:101)	Change visibility of Constructor "PercentLayoutAnimator.PercentTask.PercentTask(Component,float,float)" to private	PercentLayoutAnimator.PercentTask.PercentTask(Component,float,float)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.execute(PercentLayoutAnimator.java:112)	Change visibility of Method "PercentLayoutAnimator.PercentTask.execute()" to private	PercentLayoutAnimator.PercentTask.execute()	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.component(PercentLayoutAnimator.java:92)	Change visibility of Field "PercentLayoutAnimator.PercentTask.component" to private	PercentLayoutAnimator.PercentTask.component	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.targetPercent(PercentLayoutAnimator.java:94)	Change visibility of Field "PercentLayoutAnimator.PercentTask.targetPercent" to private	PercentLayoutAnimator.PercentTask.targetPercent	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.currentPercent(PercentLayoutAnimator.java:95)	Change visibility of Field "PercentLayoutAnimator.PercentTask.currentPercent" to private	PercentLayoutAnimator.PercentTask.currentPercent	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.completed(PercentLayoutAnimator.java:97)	Change visibility of Field "PercentLayoutAnimator.PercentTask.completed" to private	PercentLayoutAnimator.PercentTask.completed	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.incrementing(PercentLayoutAnimator.java:98)	Change visibility of Field "PercentLayoutAnimator.PercentTask.incrementing" to private	PercentLayoutAnimator.PercentTask.incrementing	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayoutAnimator.delta(PercentLayoutAnimator.java:99)	Change visibility of Field "PercentLayoutAnimator.PercentTask.delta" to private	PercentLayoutAnimator.PercentTask.delta	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JLinkButton.JLinkButton(JLinkButton.java:61)	Constructor "JLinkButton.JLinkButton(String)" has 0 references	JLinkButton.JLinkButton(String)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JLinkButton.JLinkButton(JLinkButton.java:65)	Constructor "JLinkButton.JLinkButton(String,Icon)" has 0 references	JLinkButton.JLinkButton(String,Icon)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JLinkButton.JLinkButton(JLinkButton.java:73)	Constructor "JLinkButton.JLinkButton(Icon)" has 0 references	JLinkButton.JLinkButton(Icon)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JLinkButtonBeanInfo.<init>(JLinkButtonBeanInfo.java:22)	Class "JLinkButtonBeanInfo" has 0 references	JLinkButtonBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.StatusBar.<init>(StatusBar.java:36)	Class "StatusBar" has 0 references	StatusBar	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JOutlookBar.JOutlookBar(JOutlookBar.java:87)	Change visibility of Constructor "JOutlookBar.JOutlookBar(int)" to private	JOutlookBar.JOutlookBar(int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JOutlookBar.setAlignmentAt(JOutlookBar.java:197)	Method "JOutlookBar.setAlignmentAt(int,int)" has 0 references	JOutlookBar.setAlignmentAt(int,int)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JOutlookBar.removeExtendedPage(JOutlookBar.java:308)	Change visibility of Method "JOutlookBar.removeExtendedPage(int)" to private	JOutlookBar.removeExtendedPage(int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JOutlookBar.getExtendedPage(JOutlookBar.java:313)	Change visibility of Method "JOutlookBar.getExtendedPage(int)" to private	JOutlookBar.getExtendedPage(int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JOutlookBar.ANIMATED_CHANGED_KEY(JOutlookBar.java:72)	Change visibility of Constant "JOutlookBar.ANIMATED_CHANGED_KEY" to private	JOutlookBar.ANIMATED_CHANGED_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JOutlookBar.extendedPages(JOutlookBar.java:74)	Change visibility of Field "JOutlookBar.extendedPages" to private	JOutlookBar.extendedPages	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JOutlookBarBeanInfo.<init>(JOutlookBarBeanInfo.java:22)	Class "JOutlookBarBeanInfo" has 0 references	JOutlookBarBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.BaseDialog.newBaseDialog(BaseDialog.java:103)	Method "BaseDialog.newBaseDialog(Component)" has 0 references	BaseDialog.newBaseDialog(Component)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.BaseDialog.ask(BaseDialog.java:192)	Change visibility of Method "BaseDialog.ask()" to default	BaseDialog.ask()	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.BaseDialog.ok(BaseDialog.java:201)	Change visibility of Method "BaseDialog.ok()" to private	BaseDialog.ok()	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.BaseDialog.cancel(BaseDialog.java:209)	Change visibility of Method "BaseDialog.cancel()" to private	BaseDialog.cancel()	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.BaseDialog.centerOnScreen(BaseDialog.java:271)	Method "BaseDialog.centerOnScreen()" has 0 references	BaseDialog.centerOnScreen()	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.BaseDialog.OK_CANCEL_DIALOG(BaseDialog.java:64)	Change visibility of Constant "BaseDialog.OK_CANCEL_DIALOG" to default	BaseDialog.OK_CANCEL_DIALOG	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.BaseDialog.CLOSE_DIALOG(BaseDialog.java:70)	Change visibility of Constant "BaseDialog.CLOSE_DIALOG" to private	BaseDialog.CLOSE_DIALOG	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.JTaskPaneGroup.SCROLL_ON_EXPAND_CHANGED_KEY(JTaskPaneGroup.java:154)	Change visibility of Constant "JTaskPaneGroup.SCROLL_ON_EXPAND_CHANGED_KEY" to private	JTaskPaneGroup.SCROLL_ON_EXPAND_CHANGED_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	<a href="mailto:fred@L2FProd.com">Frederic Lavigne</a>
com.l2fprod.common.swing.JTaskPaneGroup.TITLE_CHANGED_KEY(JTaskPaneGroup.java:159)	Change visibility of Constant "JTaskPaneGroup.TITLE_CHANGED_KEY" to private	JTaskPaneGroup.TITLE_CHANGED_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	<a href="mailto:fred@L2FProd.com">Frederic Lavigne</a>
com.l2fprod.common.swing.JTaskPaneGroup.ICON_CHANGED_KEY(JTaskPaneGroup.java:164)	Change visibility of Constant "JTaskPaneGroup.ICON_CHANGED_KEY" to private	JTaskPaneGroup.ICON_CHANGED_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	<a href="mailto:fred@L2FProd.com">Frederic Lavigne</a>
com.l2fprod.common.swing.JTaskPaneGroup.SPECIAL_CHANGED_KEY(JTaskPaneGroup.java:169)	Change visibility of Constant "JTaskPaneGroup.SPECIAL_CHANGED_KEY" to private	JTaskPaneGroup.SPECIAL_CHANGED_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	<a href="mailto:fred@L2FProd.com">Frederic Lavigne</a>
com.l2fprod.common.swing.JTaskPaneGroup.ANIMATED_CHANGED_KEY(JTaskPaneGroup.java:174)	Change visibility of Constant "JTaskPaneGroup.ANIMATED_CHANGED_KEY" to private	JTaskPaneGroup.ANIMATED_CHANGED_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	<a href="mailto:fred@L2FProd.com">Frederic Lavigne</a>
com.l2fprod.common.swing.JTaskPane.remove(JTaskPane.java:162)	Method "JTaskPane.remove(JTaskPaneGroup)" has 0 references	JTaskPane.remove(JTaskPaneGroup)	org.ucdetector.analyzeMarkerReference	<a href="mailto:fred@L2FProd.com">Frederic Lavigne</a>
com.l2fprod.common.swing.JTaskPaneGroupBeanInfo.<init>(JTaskPaneGroupBeanInfo.java:22)	Class "JTaskPaneGroupBeanInfo" has 0 references	JTaskPaneGroupBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.IconPool.get(IconPool.java:52)	Method "IconPool.get(String)" has 0 references	IconPool.get(String)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.IconPool.clear(IconPool.java:75)	Method "IconPool.clear()" has 0 references	IconPool.clear()	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JTaskPaneBeanInfo.<init>(JTaskPaneBeanInfo.java:22)	Class "JTaskPaneBeanInfo" has 0 references	JTaskPaneBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JTipOfTheDay.showDialog(JTipOfTheDay.java:197)	Method "JTipOfTheDay.showDialog(Component)" has 0 references	JTipOfTheDay.showDialog(Component)	org.ucdetector.analyzeMarkerReference	Frederic Lavigne
com.l2fprod.common.swing.JTipOfTheDay.showDialog(JTipOfTheDay.java:215)	Method "JTipOfTheDay.showDialog(Component,Preferences)" has 0 references	JTipOfTheDay.showDialog(Component,Preferences)	org.ucdetector.analyzeMarkerReference	Frederic Lavigne
com.l2fprod.common.swing.JTipOfTheDay.showDialog(JTipOfTheDay.java:238)	Change visibility of Method "JTipOfTheDay.showDialog(Component,Preferences,boolean)" to private	JTipOfTheDay.showDialog(Component,Preferences,boolean)	org.ucdetector.analyzeMarkerVisibilityPrivate	Frederic Lavigne
com.l2fprod.common.swing.JTipOfTheDay.showDialog(JTipOfTheDay.java:300)	Change visibility of Method "JTipOfTheDay.showDialog(Component,ShowOnStartupChoice,boolean)" to private	JTipOfTheDay.showDialog(Component,ShowOnStartupChoice,boolean)	org.ucdetector.analyzeMarkerVisibilityPrivate	Frederic Lavigne
com.l2fprod.common.swing.JTipOfTheDay.isShowingOnStartup(JTipOfTheDay.java:321)	Method "JTipOfTheDay.isShowingOnStartup(Preferences)" has 0 references	JTipOfTheDay.isShowingOnStartup(Preferences)	org.ucdetector.analyzeMarkerReference	Frederic Lavigne
com.l2fprod.common.swing.JTipOfTheDay.forceShowOnStartup(JTipOfTheDay.java:332)	Method "JTipOfTheDay.forceShowOnStartup(Preferences)" has 0 references	JTipOfTheDay.forceShowOnStartup(Preferences)	org.ucdetector.analyzeMarkerReference	Frederic Lavigne
com.l2fprod.common.swing.JTipOfTheDay.createDialog(JTipOfTheDay.java:344)	Change visibility of Method "JTipOfTheDay.createDialog(Component,ShowOnStartupChoice)" to private	JTipOfTheDay.createDialog(Component,ShowOnStartupChoice)	org.ucdetector.analyzeMarkerVisibilityPrivate	Frederic Lavigne
com.l2fprod.common.swing.JTipOfTheDay.PREFERENCE_KEY(JTipOfTheDay.java:66)	Change visibility of Constant "JTipOfTheDay.PREFERENCE_KEY" to private	JTipOfTheDay.PREFERENCE_KEY	org.ucdetector.analyzeMarkerVisibilityPrivate	Frederic Lavigne
com.l2fprod.common.swing.PercentLayout.value(PercentLayout.java:63)	Change visibility of Field "PercentLayout.Constraint.value" to private	PercentLayout.Constraint.value	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayout.<init>(PercentLayout.java:69)	Change visibility of Member class "PercentLayout.NumberConstraint" to private - May cause compile errors!	PercentLayout.NumberConstraint	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayout.NumberConstraint(PercentLayout.java:70)	Change visibility of Constructor "PercentLayout.NumberConstraint.NumberConstraint(int)" to private	PercentLayout.NumberConstraint.NumberConstraint(int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayout.NumberConstraint(PercentLayout.java:73)	Change visibility of Constructor "PercentLayout.NumberConstraint.NumberConstraint(Integer)" to private	PercentLayout.NumberConstraint.NumberConstraint(Integer)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayout.intValue(PercentLayout.java:76)	Change visibility of Method "PercentLayout.NumberConstraint.intValue()" to private	PercentLayout.NumberConstraint.intValue()	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.PercentLayout.PercentConstraint(PercentLayout.java:82)	Change visibility of Constructor "PercentLayout.PercentConstraint.PercentConstraint(float)" to default	PercentLayout.PercentConstraint.PercentConstraint(float)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.PercentLayout.floatValue(PercentLayout.java:85)	Change visibility of Method "PercentLayout.PercentConstraint.floatValue()" to default	PercentLayout.PercentConstraint.floatValue()	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.PercentLayout.getConstraint(PercentLayout.java:142)	Change visibility of Method "PercentLayout.getConstraint(Component)" to default	PercentLayout.getConstraint(Component)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.MonospacedFontChooserModel.<init>(MonospacedFontChooserModel.java:29)	Class "MonospacedFontChooserModel" has 0 references	MonospacedFontChooserModel	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.DefaultFontChooserModel.<init>(DefaultFontChooserModel.java:33)	Change visibility of Class "DefaultFontChooserModel" to default - May cause compile errors!	DefaultFontChooserModel	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.DefaultFontChooserModel.DEFAULT_FONT_SIZES(DefaultFontChooserModel.java:35)	Change visibility of Constant "DefaultFontChooserModel.DEFAULT_FONT_SIZES" to private	DefaultFontChooserModel.DEFAULT_FONT_SIZES	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.DefaultFontChooserModel.fontFamilies(DefaultFontChooserModel.java:38)	Change visibility of Field "DefaultFontChooserModel.fontFamilies" to private	DefaultFontChooserModel.fontFamilies	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.UserPreferences.getFileChooser(UserPreferences.java:70)	Change visibility of Method "UserPreferences.getFileChooser(String)" to private	UserPreferences.getFileChooser(String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.UserPreferences.getDirectoryChooser(UserPreferences.java:83)	Change visibility of Method "UserPreferences.getDirectoryChooser(String)" to private	UserPreferences.getDirectoryChooser(String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.UserPreferences.track(UserPreferences.java:127)	Method "UserPreferences.track(Window)" has 0 references	UserPreferences.track(Window)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.UserPreferences.track(UserPreferences.java:163)	Method "UserPreferences.track(JTextComponent)" has 0 references	UserPreferences.track(JTextComponent)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.UserPreferences.track(UserPreferences.java:187)	Method "UserPreferences.track(JSplitPane)" has 0 references	UserPreferences.track(JSplitPane)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.PercentLayoutBeanInfo.<init>(PercentLayoutBeanInfo.java:22)	Class "PercentLayoutBeanInfo" has 0 references	PercentLayoutBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JDirectoryChooser.JDirectoryChooser(JDirectoryChooser.java:62)	Constructor "JDirectoryChooser.JDirectoryChooser(File)" has 0 references	JDirectoryChooser.JDirectoryChooser(File)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JDirectoryChooser.JDirectoryChooser(JDirectoryChooser.java:73)	Constructor "JDirectoryChooser.JDirectoryChooser(File,FileSystemView)" has 0 references	JDirectoryChooser.JDirectoryChooser(File,FileSystemView)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JDirectoryChooser.JDirectoryChooser(JDirectoryChooser.java:91)	Constructor "JDirectoryChooser.JDirectoryChooser(String)" has 0 references	JDirectoryChooser.JDirectoryChooser(String)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.JDirectoryChooser.JDirectoryChooser(JDirectoryChooser.java:95)	Constructor "JDirectoryChooser.JDirectoryChooser(String,FileSystemView)" has 0 references	JDirectoryChooser.JDirectoryChooser(String,FileSystemView)	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.UIUtilities.<init>(UIUtilities.java:28)	Change visibility of Class "UIUtilities" to default - May cause compile errors!	UIUtilities	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.UIUtilities.centerOnScreen(UIUtilities.java:30)	Change visibility of Method "UIUtilities.centerOnScreen(Window)" to default	UIUtilities.centerOnScreen(Window)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.JDirectoryChooserBeanInfo.<init>(JDirectoryChooserBeanInfo.java:22)	Class "JDirectoryChooserBeanInfo" has 0 references	JDirectoryChooserBeanInfo	org.ucdetector.analyzeMarkerReference	
com.l2fprod.common.swing.LookAndFeelTweaks.makeBold(LookAndFeelTweaks.java:86)	Change visibility of Method "LookAndFeelTweaks.makeBold(JComponent)" to default	LookAndFeelTweaks.makeBold(JComponent)	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.LookAndFeelTweaks.PANEL_BORDER(LookAndFeelTweaks.java:42)	Change visibility of Constant "LookAndFeelTweaks.PANEL_BORDER" to default	LookAndFeelTweaks.PANEL_BORDER	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.LookAndFeelTweaks.WINDOW_BORDER(LookAndFeelTweaks.java:45)	Change visibility of Constant "LookAndFeelTweaks.WINDOW_BORDER" to default	LookAndFeelTweaks.WINDOW_BORDER	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.FontChooserModel.<init>(FontChooserModel.java:23)	Change visibility of Interface "FontChooserModel" to default - May cause compile errors!	FontChooserModel	org.ucdetector.analyzeMarkerVisibilityDefault	
com.l2fprod.common.swing.icons.EmptyIcon.EmptyIcon(EmptyIcon.java:37)	Change visibility of Constructor "EmptyIcon.EmptyIcon(int,int)" to private	EmptyIcon.EmptyIcon(int,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
com.l2fprod.common.swing.plaf.AbstractComponentAddon.<init>(AbstractComponentAddon.java:26)	Change visibility of Class "AbstractComponentAddon" to default - May cause compile errors!	AbstractComponentAddon	org.ucdetector.analyzeMarkerVisibilityDefault	Frederic Lavigne
